female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,yrsed,incomehi
1.0,0.0,0.0,65.82,0.0,0.0,1.0,0.0,8.9,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,0.0,60.23,0.0,0.0,1.0,0.0,8.9,11.62,0.5,1.24827,13.0,0.0
0.0,0.0,0.0,52.79,1.0,1.0,1.0,0.0,8.9,11.62,0.5,1.24827,12.0,0.0
1.0,0.0,0.0,47.05,0.0,0.0,1.0,0.0,7.7,11.62,2.0,1.24827,12.0,0.0
0.0,0.0,0.0,59.32,0.0,0.0,1.0,0.0,7.7,11.62,2.0,1.24827,14.0,0.0
1.0,0.0,0.0,42.54,0.0,0.0,1.0,0.0,7.7,11.62,2.0,1.24827,12.0,1.0
0.0,0.0,0.0,61.06,0.0,0.0,1.0,0.0,7.7,11.62,2.0,1.24827,16.0,1.0
1.0,0.0,0.0,65.94,0.0,0.0,0.0,0.0,7.7,11.62,2.0,1.24827,12.0,0.0
0.0,0.0,0.0,51.28,1.0,1.0,1.0,0.0,8.9,11.62,0.3,1.24827,12.0,0.0
0.0,0.0,0.0,52.89,0.0,0.0,1.0,0.0,8.9,11.62,0.3,1.24827,16.0,0.0
1.0,0.0,0.0,42.14,0.0,0.0,1.0,0.0,8.9,11.62,0.3,1.24827,12.0,0.0
1.0,0.0,0.0,47.29,1.0,0.0,1.0,0.0,8.9,11.62,0.3,1.24827,14.0,1.0
1.0,0.0,0.0,57.58,0.0,0.0,1.0,0.0,8.9,11.62,0.3,1.24827,14.0,1.0
0.0,0.0,0.0,49.3,0.0,0.0,1.0,0.0,8.9,11.62,0.3,1.24827,15.0,1.0
0.0,0.0,0.0,44.5,0.0,0.0,1.0,0.0,8.9,11.62,0.3,1.24827,12.0,0.0
1.0,0.0,0.0,53.53,0.0,0.0,1.0,0.0,8.9,11.62,0.3,1.24827,15.0,0.0
1.0,0.0,0.0,51.65,0.0,0.0,1.0,0.0,8.9,11.62,0.3,1.24827,12.0,0.0
0.0,0.0,0.0,54.91,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,1.0,49.69,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,16.0,0.0
0.0,0.0,0.0,56.43,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,16.0,0.0
0.0,0.0,0.0,45.07,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,14.0,0.0
1.0,0.0,0.0,49.15,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,13.0,0.0
1.0,0.0,0.0,33.79,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,12.0,0.0
1.0,0.0,0.0,44.16,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,0.0,64.74,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,0.0,47.62,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,12.0,1.0
1.0,0.0,0.0,65.97,1.0,0.0,1.0,0.0,8.5,11.62,1.5,1.24827,17.0,0.0
1.0,0.0,0.0,54.2,0.0,0.0,1.0,0.0,8.5,11.62,1.5,1.24827,13.0,0.0
0.0,0.0,0.0,58.68,0.0,0.0,0.0,0.0,8.5,11.62,1.5,1.24827,15.0,0.0
1.0,0.0,0.0,41.02,0.0,0.0,1.0,0.0,8.5,11.62,1.5,1.24827,12.0,0.0
0.0,0.0,0.0,41.01,0.0,0.0,1.0,0.0,8.5,11.62,1.5,1.24827,12.0,0.0
1.0,0.0,0.0,50.15,0.0,0.0,1.0,0.0,6.3,11.62,1.0,1.24827,13.0,0.0
1.0,0.0,1.0,38.25,0.0,0.0,1.0,0.0,6.3,11.62,1.0,1.24827,12.0,0.0
0.0,0.0,0.0,62.51,1.0,1.0,1.0,0.0,6.3,11.62,1.0,1.24827,15.0,0.0
0.0,0.0,0.0,47.12,0.0,0.0,1.0,0.0,6.3,11.62,1.0,1.24827,12.0,0.0
0.0,0.0,0.0,65.79,0.0,0.0,1.0,0.0,6.3,11.62,1.0,1.24827,16.0,0.0
1.0,0.0,0.0,59.99,0.0,0.0,1.0,0.0,6.3,11.62,1.0,1.24827,12.0,1.0
0.0,0.0,0.0,40.48,0.0,0.0,1.0,0.0,6.3,11.62,1.0,1.24827,12.0,0.0
0.0,1.0,0.0,39.83,0.0,1.0,1.0,0.0,6.4,11.62,0.5,1.24827,14.0,0.0
0.0,0.0,0.0,68.21,0.0,0.0,1.0,0.0,6.4,11.62,0.5,1.24827,16.0,1.0
0.0,0.0,0.0,54.7,0.0,0.0,1.0,0.0,8.2,11.62,1.6,1.24827,15.0,0.0
1.0,0.0,0.0,54.56,0.0,0.0,1.0,0.0,8.2,11.62,1.6,1.24827,16.0,1.0
1.0,0.0,0.0,56.42,0.0,0.0,1.0,0.0,8.2,11.62,1.6,1.24827,14.0,1.0
0.0,0.0,0.0,46.99,0.0,0.0,1.0,0.0,8.2,11.62,1.6,1.24827,15.0,1.0
1.0,0.0,0.0,57.36,0.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,13.0,1.0
0.0,0.0,0.0,65.44,1.0,1.0,1.0,0.0,7.2,11.62,0.3,1.24827,16.0,1.0
1.0,0.0,0.0,60.8,0.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,13.0,1.0
1.0,0.0,0.0,62.57,1.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,16.0,1.0
0.0,0.0,0.0,64.73,0.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,16.0,0.0
0.0,0.0,0.0,40.51,0.0,0.0,1.0,0.0,7.7,11.62,2.5,1.24827,12.0,1.0
1.0,0.0,0.0,42.68,0.0,0.0,1.0,0.0,7.7,11.62,2.5,1.24827,15.0,0.0
0.0,0.0,0.0,37.89,0.0,1.0,1.0,0.0,7.7,11.62,2.5,1.24827,12.0,1.0
1.0,0.0,0.0,52.95,0.0,0.0,0.0,0.0,7.7,11.62,2.5,1.24827,12.0,0.0
1.0,0.0,0.0,58.46,0.0,0.0,1.0,0.0,7.7,11.62,2.5,1.24827,12.0,1.0
1.0,0.0,0.0,65.93,0.0,0.0,1.0,0.0,7.7,11.62,2.5,1.24827,15.0,0.0
1.0,0.0,0.0,57.71,0.0,0.0,1.0,0.0,7.0,11.62,4.0,1.24827,12.0,0.0
1.0,0.0,0.0,50.69,0.0,0.0,1.0,0.0,7.0,11.62,4.0,1.24827,12.0,0.0
0.0,0.0,0.0,61.1,1.0,0.0,1.0,0.0,7.0,11.62,4.0,1.24827,15.0,0.0
1.0,0.0,0.0,47.16,1.0,1.0,1.0,0.0,7.0,11.62,4.0,1.24827,12.0,0.0
1.0,0.0,0.0,47.92,0.0,0.0,1.0,0.0,7.0,11.62,4.0,1.24827,12.0,1.0
1.0,0.0,0.0,50.21,0.0,0.0,1.0,0.0,7.0,11.62,4.0,1.24827,12.0,0.0
0.0,0.0,0.0,51.31,0.0,0.0,0.0,0.0,10.0,11.62,0.9,1.24827,14.0,0.0
1.0,0.0,0.0,65.51,0.0,0.0,1.0,0.0,10.0,11.62,0.9,1.24827,15.0,0.0
0.0,0.0,1.0,53.44,0.0,0.0,1.0,0.0,10.0,11.62,0.9,1.24827,12.0,1.0
1.0,0.0,0.0,51.71,0.0,0.0,0.0,0.0,10.0,11.62,0.9,1.24827,12.0,0.0
1.0,0.0,0.0,54.07,0.0,0.0,0.0,0.0,10.0,11.62,0.9,1.24827,13.0,0.0
0.0,0.0,0.0,48.83,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,0.0,60.07,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,13.0,1.0
1.0,0.0,1.0,40.29,0.0,1.0,1.0,0.0,11.6,11.62,0.5,1.24827,13.0,1.0
1.0,0.0,0.0,62.81,0.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,14.0,0.0
1.0,0.0,0.0,59.4,1.0,0.0,1.0,0.0,11.6,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,0.0,41.75,0.0,0.0,0.0,0.0,11.6,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,0.0,51.19,0.0,0.0,1.0,0.0,6.7,11.62,0.5,1.24827,16.0,0.0
0.0,0.0,0.0,54.41,0.0,0.0,1.0,0.0,6.7,11.62,0.5,1.24827,12.0,1.0
1.0,0.0,0.0,60.2,0.0,0.0,0.0,0.0,6.7,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,0.0,59.18,1.0,0.0,1.0,0.0,6.7,11.62,0.5,1.24827,14.0,1.0
1.0,1.0,0.0,56.01,0.0,0.0,1.0,1.0,7.2,11.62,0.1,1.24827,16.0,0.0
1.0,1.0,0.0,39.17,0.0,0.0,0.0,1.0,7.2,11.62,0.1,1.24827,12.0,1.0
1.0,1.0,0.0,34.58,0.0,0.0,1.0,1.0,7.2,11.62,0.1,1.24827,12.0,0.0
0.0,1.0,0.0,45.0,0.0,0.0,1.0,1.0,7.2,11.62,0.1,1.24827,13.0,0.0
1.0,1.0,0.0,43.86,0.0,0.0,1.0,1.0,7.7,11.62,0.2,1.24827,13.0,0.0
1.0,1.0,0.0,42.33,0.0,0.0,1.0,1.0,7.7,11.62,0.2,1.24827,12.0,1.0
1.0,1.0,0.0,53.0,0.0,0.0,1.0,1.0,7.7,11.62,0.2,1.24827,16.0,0.0
1.0,0.0,0.0,48.61,0.0,0.0,1.0,1.0,7.7,11.62,0.2,1.24827,12.0,1.0
1.0,0.0,0.0,51.77,0.0,0.0,1.0,1.0,7.7,11.62,0.2,1.24827,16.0,0.0
1.0,1.0,0.0,45.12,0.0,0.0,1.0,1.0,7.2,11.62,0.5,1.24827,14.0,0.0
0.0,1.0,0.0,48.91,1.0,0.0,0.0,1.0,7.2,11.62,0.5,1.24827,17.0,0.0
1.0,1.0,0.0,48.88,0.0,0.0,0.0,1.0,7.2,11.62,0.5,1.24827,15.0,0.0
1.0,0.0,0.0,48.18,1.0,1.0,1.0,0.0,13.5,11.62,2.0,1.24827,13.0,1.0
1.0,0.0,0.0,57.48,0.0,0.0,1.0,0.0,13.5,11.62,2.0,1.24827,16.0,0.0
0.0,0.0,0.0,48.24,0.0,0.0,1.0,0.0,13.5,11.62,2.0,1.24827,18.0,0.0
0.0,0.0,0.0,65.53,1.0,0.0,1.0,0.0,13.5,11.62,2.0,1.24827,16.0,0.0
1.0,0.0,0.0,50.42,0.0,0.0,1.0,0.0,13.5,11.62,2.0,1.24827,14.0,0.0
1.0,0.0,0.0,54.43,0.0,0.0,1.0,0.0,13.5,11.62,2.0,1.24827,12.0,0.0
0.0,1.0,0.0,44.47,0.0,0.0,1.0,1.0,7.7,11.62,0.2,1.24827,15.0,0.0
0.0,1.0,0.0,57.06,0.0,0.0,1.0,0.0,13.7,11.62,5.0,1.24827,12.0,0.0
0.0,0.0,0.0,59.25,1.0,0.0,1.0,0.0,13.7,11.62,5.0,1.24827,16.0,0.0
1.0,0.0,0.0,61.47,1.0,1.0,1.0,0.0,13.7,11.62,5.0,1.24827,12.0,1.0
1.0,0.0,0.0,48.86,1.0,0.0,1.0,0.0,13.7,11.62,5.0,1.24827,16.0,1.0
1.0,0.0,0.0,58.9,0.0,0.0,1.0,0.0,11.2,11.62,6.0,1.24827,13.0,0.0
1.0,0.0,0.0,38.96,0.0,0.0,1.0,0.0,11.2,11.62,6.0,1.24827,12.0,0.0
1.0,0.0,0.0,50.11,0.0,0.0,0.0,0.0,11.2,11.62,6.0,1.24827,12.0,1.0
0.0,0.0,0.0,65.56,0.0,0.0,1.0,1.0,8.0,11.62,2.0,1.24827,12.0,1.0
0.0,0.0,0.0,63.21,1.0,1.0,1.0,1.0,8.0,11.62,2.0,1.24827,16.0,1.0
0.0,0.0,0.0,50.78,0.0,0.0,0.0,1.0,8.0,11.62,2.0,1.24827,12.0,0.0
1.0,0.0,0.0,45.41,0.0,0.0,1.0,1.0,8.0,11.62,2.0,1.24827,13.0,1.0
0.0,0.0,0.0,66.45,1.0,1.0,0.0,1.0,8.0,11.62,2.0,1.24827,15.0,0.0
1.0,0.0,0.0,40.98,0.0,0.0,0.0,0.0,11.5,11.62,1.5,1.24827,12.0,0.0
0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,7.2,11.62,0.2,1.24827,17.0,0.0
0.0,0.0,0.0,64.09,1.0,1.0,1.0,0.0,7.2,11.62,0.2,1.24827,15.0,1.0
0.0,0.0,0.0,48.59,1.0,0.0,1.0,0.0,7.2,11.62,0.2,1.24827,16.0,1.0
1.0,1.0,0.0,33.24,0.0,0.0,0.0,0.0,7.2,11.62,0.2,1.24827,12.0,1.0
1.0,1.0,0.0,51.13,1.0,1.0,1.0,0.0,7.2,11.62,0.2,1.24827,14.0,1.0
1.0,1.0,0.0,52.04,0.0,0.0,0.0,0.0,7.2,11.62,0.3,1.24827,13.0,0.0
1.0,1.0,0.0,51.35,0.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,13.0,0.0
0.0,1.0,0.0,48.61,0.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,14.0,0.0
1.0,1.0,0.0,48.17,1.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,12.0,0.0
1.0,1.0,0.0,43.42,0.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,12.0,1.0
0.0,1.0,0.0,49.85,0.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,13.0,1.0
1.0,1.0,0.0,45.31,0.0,0.0,1.0,0.0,7.2,11.62,0.3,1.24827,13.0,0.0
0.0,0.0,0.0,50.59,1.0,0.0,1.0,0.0,8.4,11.62,1.2,1.24827,16.0,1.0
1.0,0.0,0.0,57.9,1.0,0.0,1.0,0.0,8.4,11.62,1.2,1.24827,13.0,1.0
1.0,0.0,0.0,51.89,0.0,0.0,1.0,0.0,8.4,11.62,1.2,1.24827,13.0,0.0
1.0,0.0,0.0,35.86,0.0,0.0,0.0,0.0,6.6,11.62,0.5,1.24827,12.0,0.0
0.0,0.0,0.0,56.52,1.0,0.0,1.0,0.0,6.6,11.62,0.5,1.24827,17.0,1.0
1.0,0.0,0.0,53.81,0.0,0.0,1.0,0.0,6.6,11.62,0.5,1.24827,15.0,1.0
0.0,0.0,0.0,53.3,1.0,1.0,1.0,0.0,6.6,11.62,0.5,1.24827,16.0,1.0
0.0,0.0,0.0,51.81,1.0,0.0,1.0,0.0,10.4,11.62,4.0,1.24827,18.0,0.0
0.0,0.0,0.0,56.43,0.0,0.0,1.0,0.0,10.4,11.62,4.0,1.24827,12.0,0.0
1.0,0.0,0.0,62.05,1.0,1.0,0.0,0.0,10.4,11.62,4.0,1.24827,16.0,0.0
0.0,0.0,0.0,50.91,1.0,0.0,1.0,0.0,10.4,11.62,4.0,1.24827,16.0,1.0
1.0,0.0,0.0,54.68,1.0,0.0,1.0,0.0,10.4,11.62,4.0,1.24827,15.0,1.0
1.0,0.0,0.0,48.07,0.0,0.0,1.0,0.0,10.4,11.62,4.0,1.24827,16.0,1.0
0.0,0.0,0.0,55.79,0.0,0.0,1.0,0.0,10.4,11.62,4.0,1.24827,16.0,0.0
1.0,0.0,0.0,54.21,0.0,1.0,1.0,0.0,10.4,11.62,4.0,1.24827,15.0,1.0
1.0,0.0,0.0,58.85,0.0,0.0,1.0,0.0,10.4,11.62,4.0,1.24827,16.0,1.0
1.0,0.0,0.0,56.03,0.0,0.0,1.0,0.0,7.2,11.62,1.5,1.24827,16.0,0.0
0.0,0.0,0.0,56.19,0.0,0.0,1.0,0.0,7.2,11.62,1.5,1.24827,16.0,0.0
1.0,0.0,0.0,51.52,0.0,1.0,1.0,0.0,7.2,11.62,1.5,1.24827,17.0,1.0
0.0,0.0,0.0,55.32,1.0,0.0,1.0,0.0,7.2,11.62,1.5,1.24827,13.0,1.0
0.0,0.0,0.0,47.05,0.0,0.0,1.0,0.0,7.2,11.62,1.5,1.24827,13.0,0.0
0.0,0.0,0.0,52.91,1.0,0.0,1.0,0.0,7.2,11.62,1.5,1.24827,13.0,1.0
1.0,0.0,0.0,44.3,1.0,1.0,1.0,0.0,7.2,11.62,1.5,1.24827,16.0,1.0
0.0,0.0,0.0,52.82,0.0,0.0,1.0,0.0,7.2,11.62,1.5,1.24827,14.0,0.0
1.0,0.0,0.0,54.34,1.0,0.0,1.0,0.0,7.2,11.62,1.5,1.24827,15.0,1.0
0.0,0.0,0.0,64.26,0.0,0.0,1.0,0.0,7.2,11.62,1.5,1.24827,15.0,0.0
0.0,0.0,0.0,48.17,0.0,0.0,1.0,1.0,5.5,11.62,0.5,1.24827,14.0,1.0
0.0,0.0,0.0,60.95,0.0,0.0,1.0,1.0,5.5,11.62,0.5,1.24827,16.0,0.0
0.0,0.0,0.0,62.79,1.0,0.0,1.0,1.0,5.5,11.62,0.5,1.24827,13.0,0.0
0.0,0.0,0.0,57.3,1.0,0.0,1.0,1.0,5.5,11.62,0.5,1.24827,16.0,1.0
0.0,0.0,0.0,57.96,1.0,1.0,1.0,1.0,5.5,11.62,0.5,1.24827,15.0,1.0
1.0,0.0,0.0,62.16,1.0,1.0,1.0,1.0,5.5,11.62,0.5,1.24827,16.0,1.0
0.0,0.0,0.0,54.25,0.0,0.0,1.0,1.0,5.5,11.62,0.5,1.24827,15.0,0.0
0.0,0.0,0.0,64.14,1.0,1.0,1.0,1.0,5.5,11.62,0.5,1.24827,14.0,1.0
0.0,0.0,0.0,62.87,1.0,1.0,1.0,1.0,5.6,10.15,0.1,1.01617,16.0,1.0
1.0,0.0,0.0,52.59,1.0,0.0,1.0,1.0,5.6,10.15,0.1,1.01617,15.0,1.0
1.0,0.0,0.0,55.73,1.0,0.0,1.0,1.0,5.6,10.15,0.1,1.01617,12.0,1.0
0.0,0.0,0.0,59.1,0.0,0.0,1.0,1.0,5.6,10.15,0.1,1.01617,17.0,1.0
1.0,0.0,0.0,48.17,0.0,0.0,1.0,1.0,5.6,10.15,0.1,1.01617,12.0,0.0
0.0,0.0,0.0,47.08,0.0,0.0,1.0,1.0,5.6,10.15,0.1,1.01617,16.0,0.0
0.0,0.0,0.0,44.93,1.0,0.0,0.0,1.0,11.8,10.81,0.1,1.12587,12.0,1.0
1.0,0.0,0.0,44.71,0.0,0.0,1.0,1.0,11.8,10.81,0.1,1.12587,12.0,0.0
1.0,0.0,0.0,53.14,0.0,0.0,0.0,1.0,11.8,10.81,0.1,1.12587,12.0,0.0
0.0,0.0,0.0,38.66,0.0,0.0,1.0,1.0,11.8,10.81,0.1,1.12587,12.0,1.0
0.0,0.0,0.0,36.22,0.0,0.0,1.0,1.0,11.8,10.81,0.1,1.12587,12.0,0.0
1.0,0.0,0.0,55.15,0.0,0.0,1.0,0.0,14.0,12.15,1.5,1.16628,16.0,0.0
0.0,0.0,0.0,53.91,0.0,0.0,1.0,0.0,14.0,12.15,1.5,1.16628,14.0,0.0
0.0,0.0,1.0,49.38,0.0,0.0,1.0,0.0,14.0,12.15,1.5,1.16628,17.0,0.0
0.0,0.0,0.0,46.93,0.0,0.0,1.0,0.0,14.0,12.15,1.5,1.16628,12.0,1.0
0.0,0.0,0.0,58.23,0.0,0.0,1.0,0.0,14.0,12.15,1.5,1.16628,14.0,0.0
1.0,0.0,0.0,43.75,0.0,0.0,1.0,1.0,5.6,10.15,0.1,1.01617,12.0,0.0
1.0,0.0,0.0,40.78,0.0,0.0,1.0,1.0,5.6,10.15,0.1,1.01617,17.0,0.0
0.0,0.0,0.0,61.96,0.0,0.0,1.0,1.0,5.6,10.15,0.1,1.01617,16.0,0.0
1.0,0.0,0.0,47.62,0.0,0.0,1.0,0.0,11.1,12.15,1.5,1.16628,12.0,1.0
1.0,0.0,0.0,61.13,1.0,0.0,1.0,0.0,11.1,12.15,1.5,1.16628,16.0,1.0
1.0,0.0,0.0,61.1,1.0,1.0,1.0,0.0,11.1,12.15,1.5,1.16628,16.0,1.0
1.0,0.0,0.0,67.1,1.0,0.0,1.0,0.0,11.1,12.15,1.5,1.16628,16.0,1.0
0.0,0.0,1.0,50.72,0.0,0.0,1.0,0.0,11.1,12.15,1.5,1.16628,12.0,1.0
0.0,0.0,0.0,57.26,1.0,1.0,1.0,0.0,11.1,12.15,1.5,1.16628,16.0,1.0
1.0,0.0,0.0,67.92,1.0,1.0,0.0,0.0,11.1,12.15,1.5,1.16628,16.0,0.0
1.0,0.0,0.0,48.37,0.0,0.0,1.0,0.0,11.1,12.15,1.5,1.16628,16.0,1.0
1.0,0.0,0.0,52.88,0.0,0.0,1.0,1.0,7.8,10.15,0.7,1.01617,12.0,0.0
0.0,0.0,0.0,47.02,0.0,0.0,1.0,1.0,7.8,10.15,0.7,1.01617,12.0,0.0
1.0,0.0,0.0,60.67,1.0,1.0,1.0,1.0,7.8,10.15,0.7,1.01617,16.0,1.0
0.0,0.0,0.0,54.41,0.0,0.0,1.0,1.0,7.8,10.15,0.7,1.01617,12.0,1.0
1.0,0.0,0.0,54.51,0.0,0.0,1.0,1.0,7.8,10.15,0.7,1.01617,15.0,1.0
0.0,0.0,0.0,53.59,0.0,0.0,1.0,1.0,7.8,10.15,0.7,1.01617,14.0,0.0
0.0,0.0,0.0,62.03,1.0,0.0,1.0,1.0,7.8,10.15,0.7,1.01617,12.0,1.0
0.0,0.0,0.0,55.89,0.0,0.0,0.0,1.0,7.8,10.15,0.7,1.01617,15.0,0.0
1.0,0.0,0.0,63.09,0.0,0.0,1.0,1.0,7.8,10.15,0.7,1.01617,12.0,1.0
1.0,0.0,0.0,42.37,0.0,0.0,1.0,1.0,7.8,10.15,0.7,1.01617,14.0,0.0
0.0,0.0,0.0,54.4,1.0,0.0,1.0,0.0,13.8,12.15,2.0,1.16628,12.0,1.0
1.0,0.0,0.0,57.55,0.0,0.0,1.0,0.0,13.8,12.15,2.0,1.16628,16.0,1.0
1.0,0.0,0.0,56.83,0.0,0.0,1.0,0.0,13.8,12.15,2.0,1.16628,15.0,0.0
0.0,0.0,0.0,47.7,1.0,1.0,1.0,0.0,13.8,12.15,2.0,1.16628,13.0,0.0
0.0,0.0,0.0,51.21,0.0,1.0,1.0,0.0,13.8,12.15,2.0,1.16628,16.0,1.0
0.0,0.0,0.0,56.62,0.0,0.0,1.0,0.0,13.8,12.15,2.0,1.16628,13.0,1.0
0.0,0.0,0.0,52.71,0.0,0.0,1.0,1.0,6.3,10.15,0.7,1.01617,15.0,1.0
0.0,1.0,0.0,47.1,0.0,0.0,1.0,1.0,6.3,10.15,0.7,1.01617,16.0,0.0
1.0,0.0,0.0,53.46,0.0,0.0,1.0,1.0,6.3,10.15,0.7,1.01617,18.0,0.0
0.0,0.0,0.0,51.31,0.0,0.0,1.0,1.0,6.3,10.15,0.7,1.01617,15.0,0.0
1.0,1.0,0.0,45.28,0.0,0.0,1.0,1.0,6.3,10.15,0.7,1.01617,13.0,0.0
1.0,0.0,0.0,65.23,0.0,0.0,1.0,1.0,11.8,10.81,0.1,1.12587,17.0,0.0
1.0,0.0,0.0,61.62,0.0,0.0,0.0,1.0,11.8,10.81,0.1,1.12587,12.0,0.0
0.0,0.0,0.0,63.67,0.0,0.0,1.0,1.0,11.8,10.81,0.1,1.12587,16.0,0.0
1.0,0.0,0.0,54.32,0.0,0.0,0.0,0.0,17.7,12.15,1.5,1.16628,13.0,1.0
0.0,0.0,0.0,49.24,1.0,1.0,1.0,0.0,17.7,12.15,1.5,1.16628,16.0,1.0
0.0,0.0,0.0,55.38,0.0,0.0,1.0,0.0,17.7,12.15,1.5,1.16628,16.0,1.0
0.0,0.0,0.0,58.85,1.0,0.0,1.0,0.0,17.7,12.15,1.5,1.16628,12.0,1.0
0.0,0.0,0.0,49.65,0.0,0.0,1.0,0.0,17.7,12.15,1.5,1.16628,14.0,0.0
0.0,0.0,0.0,37.23,0.0,0.0,1.0,0.0,17.7,12.15,1.5,1.16628,15.0,0.0
1.0,0.0,0.0,47.14,0.0,0.0,1.0,0.0,17.7,12.15,1.5,1.16628,13.0,0.0
1.0,0.0,0.0,38.67,0.0,0.0,0.0,0.0,17.7,12.15,1.5,1.16628,14.0,1.0
0.0,0.0,0.0,51.03,0.0,0.0,1.0,0.0,17.7,12.15,1.5,1.16628,12.0,1.0
1.0,0.0,0.0,52.48,0.0,0.0,1.0,0.0,7.7,12.15,2.0,1.16628,12.0,0.0
0.0,0.0,0.0,49.35,0.0,1.0,1.0,0.0,7.7,12.15,2.0,1.16628,12.0,0.0
1.0,0.0,0.0,66.8,0.0,0.0,1.0,0.0,7.7,12.15,2.0,1.16628,16.0,0.0
0.0,0.0,0.0,53.88,0.0,0.0,1.0,0.0,7.7,12.15,2.0,1.16628,16.0,1.0
0.0,0.0,0.0,45.94,0.0,1.0,1.0,0.0,7.3,10.15,1.5,1.01617,12.0,0.0
1.0,0.0,0.0,58.9,0.0,0.0,1.0,0.0,7.3,10.15,1.5,1.01617,12.0,0.0
0.0,0.0,0.0,65.2,1.0,1.0,1.0,0.0,7.3,10.15,1.5,1.01617,17.0,1.0
1.0,0.0,0.0,48.25,0.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,12.0,0.0
1.0,0.0,0.0,68.78,1.0,1.0,1.0,0.0,5.3,10.15,2.5,1.01617,16.0,0.0
0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,15.0,1.0
0.0,0.0,0.0,61.54,1.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,16.0,0.0
0.0,0.0,0.0,48.62,1.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,15.0,1.0
1.0,0.0,0.0,44.72,0.0,1.0,1.0,0.0,5.3,10.15,2.5,1.01617,12.0,0.0
0.0,0.0,0.0,36.61,0.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,12.0,0.0
1.0,0.0,0.0,55.63,0.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,16.0,0.0
0.0,0.0,0.0,36.19,0.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,12.0,1.0
0.0,0.0,0.0,44.4,0.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,12.0,0.0
1.0,0.0,0.0,48.55,0.0,0.0,1.0,0.0,5.3,10.15,2.5,1.01617,17.0,0.0
0.0,0.0,0.0,55.02,0.0,0.0,1.0,0.0,4.9,10.15,1.5,1.01617,12.0,0.0
0.0,0.0,0.0,63.37,0.0,0.0,1.0,0.0,4.9,10.15,1.5,1.01617,17.0,0.0
0.0,0.0,0.0,54.79,0.0,0.0,1.0,0.0,4.9,10.15,1.5,1.01617,17.0,1.0
1.0,0.0,0.0,59.62,1.0,1.0,1.0,0.0,4.9,10.15,1.5,1.01617,15.0,1.0
1.0,0.0,0.0,55.44,1.0,1.0,1.0,0.0,4.9,10.15,1.5,1.01617,16.0,1.0
1.0,0.0,0.0,61.75,0.0,0.0,1.0,0.0,14.0,12.15,1.0,1.16628,17.0,1.0
0.0,0.0,0.0,54.82,1.0,0.0,1.0,0.0,14.0,12.15,1.0,1.16628,15.0,1.0
1.0,0.0,0.0,55.09,0.0,0.0,1.0,0.0,14.0,12.15,1.0,1.16628,14.0,1.0
1.0,0.0,0.0,41.14,0.0,0.0,1.0,0.0,14.0,12.15,1.5,1.16628,12.0,0.0
0.0,0.0,0.0,55.0,0.0,0.0,1.0,0.0,14.0,12.15,1.5,1.16628,12.0,0.0
1.0,0.0,0.0,58.0,0.0,1.0,1.0,0.0,14.0,12.15,1.5,1.16628,16.0,1.0
0.0,0.0,0.0,60.27,0.0,0.0,1.0,0.0,14.0,12.15,1.5,1.16628,12.0,0.0
